RESERVOIR node 0 GRESSE
reservoir_init_fr= 0.80000  masl=741.810
Filling at HRW [Mm3] = 168.04000
Filling at LRW [Mm3] = 106.60000
Active reservoir capacity [Mm3] = 61.44000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 11 2 0 3.2300 71.1700 0.0000 0.0000 150.2907 746.4937 0.7111 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 3 0 6.3800 86.5000 0.0000 0.0000 150.5827 746.5353 0.7159 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 4 0 6.3900 72.6700 0.0000 0.0000 150.8756 746.5770 0.7206 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 5 0 5.5100 47.6500 0.0000 0.0000 151.0924 746.6079 0.7242 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 6 0 4.1000 35.7500 0.0000 0.0000 151.1875 746.6215 0.7257 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 7 0 5.3400 43.8300 0.0000 0.0000 151.3897 746.6503 0.7290 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 8 0 4.5900 51.0900 0.0000 0.0000 151.5270 746.6699 0.7312 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 9 0 5.4200 42.5700 0.0000 0.0000 151.7361 746.6997 0.7346 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 10 0 4.1700 27.4000 0.0000 0.0000 151.8372 746.7141 0.7363 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 11 0 3.3600 2.0000 0.0000 0.0000 151.8683 746.7185 0.7368 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 12 0 2.7300 2.3700 0.0000 0.0000 151.8450 746.7152 0.7364 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 11 13 0 2.3000 29.9300 0.0000 0.0000 151.7845 746.7066 0.7354 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
