RESERVOIR node 0 KROKNESVATN
reservoir_init_fr= 0.66000  masl=410.462
Filling at HRW [Mm3] = 218.57000
Filling at LRW [Mm3] = 19.30000
Active reservoir capacity [Mm3] = 199.27000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 12 21 0 2.2200 223.3000 0.0000 0.0000 162.3733 412.4259 0.7180 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 22 0 2.0600 201.9700 0.0000 0.0000 162.1280 412.3257 0.7168 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 23 0 1.8600 193.2900 0.0000 0.0000 161.8653 412.2185 0.7154 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 24 0 1.6400 142.3700 0.0000 0.0000 161.5836 412.1035 0.7140 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 25 0 1.6400 129.4400 0.0000 0.0000 161.3020 411.9886 0.7126 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 26 0 3.0400 111.7200 0.0000 0.0000 161.1413 411.9230 0.7118 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 27 0 3.4000 141.3500 0.0000 0.0000 161.0117 411.8701 0.7112 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 28 0 2.8300 122.1300 0.0000 0.0000 160.8328 411.7971 0.7103 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 29 0 2.5300 96.2800 0.0000 0.0000 160.6281 411.7135 0.7092 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 30 0 2.4100 100.4100 0.0000 0.0000 160.4129 411.6257 0.7081 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 31 0 3.9900 116.2200 0.0000 0.0000 160.3343 411.5936 0.7078 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 1 0 3.1100 112.5700 0.0000 0.0000 160.1796 411.5305 0.7070 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 2 0 2.6300 149.2600 0.0000 0.0000 159.9835 411.4504 0.7060 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 3 0 2.3400 154.5400 0.0000 0.0000 159.7623 411.3601 0.7049 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 4 0 2.1900 114.6400 0.0000 0.0000 159.5282 411.2646 0.7037 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 5 0 2.1200 144.1600 0.0000 0.0000 159.2880 411.1665 0.7025 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 6 0 2.0500 126.0400 0.0000 0.0000 159.0418 411.0660 0.7013 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 7 0 2.2700 102.5400 0.0000 0.0000 158.8145 410.9733 0.7001 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 8 0 7.2600 75.8000 0.0000 0.0000 159.0184 411.0565 0.7012 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 9 0 11.5000 133.2800 0.0000 0.0000 159.5887 411.2893 0.7040 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 10 0 8.2000 130.4400 0.0000 0.0000 159.8738 411.4056 0.7054 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 11 0 6.5900 96.6800 0.0000 0.0000 160.0198 411.4652 0.7062 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 12 0 5.6100 89.9500 0.0000 0.0000 160.0811 411.4903 0.7065 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 13 0 4.7300 82.8000 0.0000 0.0000 160.0665 411.4843 0.7064 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 14 0 4.0300 94.7100 0.0000 0.0000 159.9913 411.4536 0.7060 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 15 0 3.8100 70.7800 0.0000 0.0000 159.8971 411.4151 0.7056 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 16 0 3.7300 139.7600 0.0000 0.0000 159.7960 411.3739 0.7051 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 17 0 3.5100 134.1900 0.0000 0.0000 159.6759 411.3249 0.7045 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 18 0 3.5700 138.3800 0.0000 0.0000 159.5610 411.2780 0.7039 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 19 0 3.0300 148.5600 0.0000 0.0000 159.3994 411.2120 0.7031 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 20 0 2.8400 162.5000 0.0000 0.0000 159.2215 411.1394 0.7022 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 21 0 2.6700 150.1900 0.0000 0.0000 159.0288 411.0607 0.7012 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 22 0 2.5200 151.8000 0.0000 0.0000 158.8232 410.9768 0.7002 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 23 0 2.6500 197.7300 0.0000 0.0000 158.6288 410.8975 0.6992 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 24 0 2.4800 184.5400 0.0000 0.0000 158.4197 410.8121 0.6981 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 25 0 2.6300 137.5700 0.0000 0.0000 158.2235 410.7321 0.6972 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 26 0 3.1700 132.3800 0.0000 0.0000 158.0741 410.6710 0.6964 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 27 0 2.9800 154.0500 0.0000 0.0000 157.9082 410.6033 0.6956 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 28 0 2.7600 116.8100 0.0000 0.0000 157.7233 410.5279 0.6947 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 29 0 2.5400 102.3700 0.0000 0.0000 157.5194 410.4446 0.6936 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 30 0 2.8600 90.0000 0.0000 0.0000 157.3431 410.3727 0.6927 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 1 31 0 2.6800 105.1200 0.0000 0.0000 157.1513 410.2944 0.6918 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 1 0 2.4300 103.8300 0.0000 0.0000 156.9379 410.2073 0.6907 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 2 0 2.9800 145.2800 0.0000 0.0000 156.7720 410.1396 0.6899 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2023 2 3 0 2.5900 113.1000 0.0000 0.0000 156.5724 410.0581 0.6889 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
