RESERVOIR node 0 SYN_RHO1P25_R4
reservoir_init_fr= 0.70000  masl=757.007
Filling at HRW [Mm3] = 40.00000
Filling at LRW [Mm3] = 4.00000
Active reservoir capacity [Mm3] = 36.00000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2023 1 17 0 2.0233 134.1900 0.0000 0.0000 42.6244 757.1312 1.0729 0.0000 2.0000 0.0000 1.3714 0.0000 3.3714 
2023 1 18 0 2.0377 138.3800 0.0000 0.0000 42.5141 757.1257 1.0698 0.0000 2.0000 0.0000 1.3138 0.0000 3.3138 
2023 1 19 0 1.7937 148.5600 0.0000 0.0000 42.3885 757.1194 1.0663 0.0000 2.0000 0.0000 1.2481 0.0000 3.2481 
2023 1 20 0 1.7363 162.5000 0.0000 0.0000 42.2635 757.1132 1.0629 0.0000 2.0000 0.0000 1.1828 0.0000 3.1828 
2023 1 21 0 1.6359 150.1900 0.0000 0.0000 42.1356 757.1068 1.0593 0.0000 2.0000 0.0000 1.1160 0.0000 3.1160 
2023 1 22 0 1.6359 151.8000 0.0000 0.0000 42.0132 757.1007 1.0559 0.0000 2.0000 0.0000 1.0521 0.0000 3.0521 
2023 1 23 0 1.8798 197.7300 0.0000 0.0000 41.9163 757.0958 1.0532 0.0000 2.0000 0.0000 1.0014 0.0000 3.0014 
2023 1 24 0 1.6933 184.5400 0.0000 0.0000 41.8082 757.0904 1.0502 0.0000 2.0000 0.0000 0.9449 0.0000 2.9449 
2023 1 25 0 1.6933 137.5700 0.0000 0.0000 41.7047 757.0852 1.0474 0.0000 2.0000 0.0000 0.8908 0.0000 2.8908 
2023 1 26 0 1.9085 132.3800 0.0000 0.0000 41.6235 757.0812 1.0451 0.0000 2.0000 0.0000 0.8484 0.0000 2.8484 
2023 1 27 0 1.8081 154.0500 0.0000 0.0000 41.5375 757.0769 1.0427 0.0000 2.0000 0.0000 0.8035 0.0000 2.8035 
2023 1 28 0 1.6646 116.8100 0.0000 0.0000 41.4434 757.0722 1.0401 0.0000 2.0000 0.0000 0.7543 0.0000 2.7543 
2023 1 29 0 1.5641 102.3700 0.0000 0.0000 41.3450 757.0672 1.0374 0.0000 2.0000 0.0000 0.7029 0.0000 2.7029 
2023 1 30 0 1.7507 90.0000 0.0000 0.0000 41.2663 757.0633 1.0352 0.0000 2.0000 0.0000 0.6617 0.0000 2.6617 
2023 1 31 0 1.6933 105.1200 0.0000 0.0000 41.1862 757.0593 1.0330 0.0000 2.0000 0.0000 0.6199 0.0000 2.6199 
2023 2 1 0 1.5785 103.8300 0.0000 0.0000 41.1001 757.0550 1.0306 0.0000 2.0000 0.0000 0.5749 0.0000 2.5749 
2023 2 2 0 1.8081 145.2800 0.0000 0.0000 41.0367 757.0518 1.0288 0.0000 2.0000 0.0000 0.5418 0.0000 2.5418 
2023 2 3 0 1.5641 113.1000 0.0000 0.0000 40.9559 757.0478 1.0266 0.0000 2.0000 0.0000 0.4995 0.0000 2.4995 
2023 2 4 0 1.3202 138.8200 0.0000 0.0000 40.8584 757.0429 1.0238 0.0000 2.0000 0.0000 0.4486 0.0000 2.4486 
2023 2 5 0 1.2341 122.8300 0.0000 0.0000 40.7580 757.0379 1.0211 0.0000 2.0000 0.0000 0.3961 0.0000 2.3961 
2023 2 6 0 1.1480 161.3800 0.0000 0.0000 40.6548 757.0327 1.0182 0.0000 2.0000 0.0000 0.3422 0.0000 2.3422 
2023 2 7 0 1.0619 132.4500 0.0000 0.0000 40.5490 757.0275 1.0153 0.0000 2.0000 0.0000 0.2869 0.0000 2.2869 
2023 2 8 0 1.0188 120.3300 0.0000 0.0000 40.4442 757.0222 1.0123 0.0000 2.0000 0.0000 0.2321 0.0000 2.2321 
2023 2 9 0 1.1623 98.3400 0.0000 0.0000 40.3557 757.0178 1.0099 0.0000 2.0000 0.0000 0.1859 0.0000 2.1859 
2023 2 10 0 1.2341 97.5400 0.0000 0.0000 40.2771 757.0139 1.0077 0.0000 2.0000 0.0000 0.1448 0.0000 2.1448 
2023 2 11 0 1.3202 94.6300 0.0000 0.0000 40.2089 757.0104 1.0058 0.0000 2.0000 0.0000 0.1092 0.0000 2.1092 
2023 2 12 0 1.3919 111.6200 0.0000 0.0000 40.1496 757.0075 1.0042 0.0000 2.0000 0.0000 0.0782 0.0000 2.0782 
2023 2 13 0 1.3919 115.7800 0.0000 0.0000 40.0929 757.0046 1.0026 0.0000 2.0000 0.0000 0.0485 0.0000 2.0485 
2023 2 14 0 1.3776 140.8300 0.0000 0.0000 40.0374 757.0019 1.0010 0.0000 2.0000 0.0000 0.0195 0.0000 2.0195 
2023 2 15 0 1.1767 122.5300 0.0000 0.0000 39.9663 756.9913 0.9991 0.0000 2.0000 0.0000 0.0000 0.0000 2.0000 
