RESERVOIR node 0 SYN_RHO1_R4
reservoir_init_fr= 0.70000  masl=756.498
Filling at HRW [Mm3] = 40.00000
Filling at LRW [Mm3] = 4.00000
Active reservoir capacity [Mm3] = 36.00000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 12 3 0 2.1649 268.8200 0.0000 0.0000 44.3508 757.2175 1.1209 0.0000 2.0000 0.0000 2.2736 0.0000 4.2736 
2022 12 4 0 1.9900 271.5000 0.0000 0.0000 44.1620 757.2081 1.1156 0.0000 2.0000 0.0000 2.1750 0.0000 4.1750 
2022 12 5 0 1.8588 290.7800 0.0000 0.0000 43.9705 757.1985 1.1103 0.0000 2.0000 0.0000 2.0749 0.0000 4.0749 
2022 12 6 0 1.8478 346.8000 0.0000 0.0000 43.7864 757.1893 1.1052 0.0000 2.0000 0.0000 1.9787 0.0000 3.9787 
2022 12 7 0 1.8041 334.1100 0.0000 0.0000 43.6067 757.1803 1.1002 0.0000 2.0000 0.0000 1.8847 0.0000 3.8847 
2022 12 8 0 1.9025 399.0300 0.0000 0.0000 43.4428 757.1721 1.0956 0.0000 2.0000 0.0000 1.7991 0.0000 3.7991 
2022 12 9 0 2.0447 418.6900 0.0000 0.0000 43.2978 757.1649 1.0916 0.0000 2.0000 0.0000 1.7233 0.0000 3.7233 
2022 12 10 0 2.0447 362.9800 0.0000 0.0000 43.1590 757.1579 1.0877 0.0000 2.0000 0.0000 1.6508 0.0000 3.6508 
2022 12 11 0 2.1649 338.6100 0.0000 0.0000 43.0361 757.1518 1.0843 0.0000 2.0000 0.0000 1.5866 0.0000 3.5866 
2022 12 12 0 2.1759 446.1100 0.0000 0.0000 42.9195 757.1460 1.0811 0.0000 2.0000 0.0000 1.5257 0.0000 3.5257 
2022 12 13 0 2.0775 458.6300 0.0000 0.0000 42.7998 757.1400 1.0778 0.0000 2.0000 0.0000 1.4631 0.0000 3.4631 
2022 12 14 0 1.9572 451.4100 0.0000 0.0000 42.6753 757.1338 1.0743 0.0000 2.0000 0.0000 1.3981 0.0000 3.3981 
2022 12 15 0 1.8150 396.6100 0.0000 0.0000 42.5445 757.1272 1.0707 0.0000 2.0000 0.0000 1.3297 0.0000 3.3297 
2022 12 16 0 1.7166 413.8400 0.0000 0.0000 42.4111 757.1206 1.0670 0.0000 2.0000 0.0000 1.2600 0.0000 3.2600 
2022 12 17 0 1.6510 254.6500 0.0000 0.0000 42.2781 757.1139 1.0633 0.0000 2.0000 0.0000 1.1905 0.0000 3.1905 
2022 12 18 0 1.6948 206.4000 0.0000 0.0000 42.1545 757.1077 1.0598 0.0000 2.0000 0.0000 1.1259 0.0000 3.1259 
2022 12 19 0 1.8478 211.4800 0.0000 0.0000 42.0488 757.1024 1.0569 0.0000 2.0000 0.0000 1.0707 0.0000 3.0707 
2022 12 20 0 2.3289 205.2500 0.0000 0.0000 41.9875 757.0994 1.0552 0.0000 2.0000 0.0000 1.0386 0.0000 3.0386 
2022 12 21 0 4.1003 223.3000 0.0000 0.0000 42.0753 757.1038 1.0576 0.0000 2.0000 0.0000 1.0845 0.0000 3.0845 
2022 12 22 0 4.2315 201.9700 0.0000 0.0000 42.1701 757.1085 1.0603 0.0000 2.0000 0.0000 1.1340 0.0000 3.1340 
2022 12 23 0 3.1381 193.2900 0.0000 0.0000 42.1704 757.1085 1.0603 0.0000 2.0000 0.0000 1.1342 0.0000 3.1342 
2022 12 24 0 2.2415 142.3700 0.0000 0.0000 42.0966 757.1048 1.0582 0.0000 2.0000 0.0000 1.0956 0.0000 3.0956 
2022 12 25 0 1.8369 129.4400 0.0000 0.0000 41.9926 757.0996 1.0553 0.0000 2.0000 0.0000 1.0413 0.0000 3.0413 
2022 12 26 0 3.4333 111.7200 0.0000 0.0000 42.0250 757.1012 1.0562 0.0000 2.0000 0.0000 1.0582 0.0000 3.0582 
2022 12 27 0 2.7444 141.3500 0.0000 0.0000 41.9990 757.1000 1.0555 0.0000 2.0000 0.0000 1.0446 0.0000 3.0446 
2022 12 28 0 1.9791 122.1300 0.0000 0.0000 41.9109 757.0955 1.0531 0.0000 2.0000 0.0000 0.9986 0.0000 2.9986 
2022 12 29 0 1.9681 96.2800 0.0000 0.0000 41.8257 757.0913 1.0507 0.0000 2.0000 0.0000 0.9541 0.0000 2.9541 
2022 12 30 0 1.8041 100.4100 0.0000 0.0000 41.7307 757.0865 1.0481 0.0000 2.0000 0.0000 0.9044 0.0000 2.9044 
